Tamanho,Repeticao,Fonte,Algoritmo,Tempo_s,CO2_kg
5000,4,3223,Dijkstra Min-Heap,0.3183474540710449,1.626188673847663e-06
5000,4,3223,NetworkX Referencia,0.06846332550048828,3.526587364446056e-07
5000,4,1029,Dijkstra Classico,2.338083505630493,1.1911666393910441e-05
5000,4,1029,Dijkstra Min-Heap,0.31530189514160156,1.6099144824832599e-06
5000,4,1029,NetworkX Referencia,0.10344648361206055,5.302649056244387e-07
5000,4,4748,Dijkstra Classico,2.9277749061584473,1.4914615107673357e-05
5000,4,4748,Dijkstra Min-Heap,0.3031625747680664,1.5482550693429065e-06
5000,4,4748,NetworkX Referencia,0.06822800636291504,3.512436206787711e-07
5000,4,141,Dijkstra Classico,2.323596477508545,1.1837725172060093e-05
5000,4,141,Dijkstra Min-Heap,0.29898929595947266,1.5267582652632492e-06
5000,4,141,NetworkX Referencia,0.10081672668457031,5.167365657108695e-07
5000,4,3558,Dijkstra Classico,3.0716030597686768,1.564862953029748e-05
5000,4,3558,Dijkstra Min-Heap,0.32830119132995605,1.6763115104922794e-06
5000,4,3558,NetworkX Referencia,0.06898117065429688,3.552204930609619e-07
5000,5,1517,Dijkstra Classico,2.3130862712860107,1.1785436018067515e-05
5000,5,1517,Dijkstra Min-Heap,0.3082773685455322,1.5742734637612377e-06
5000,5,1517,NetworkX Referencia,0.0992891788482666,5.089079635053503e-07
5000,5,4485,Dijkstra Classico,2.880028009414673,1.467147277902055e-05
5000,5,4485,Dijkstra Min-Heap,0.298464298248291,1.5243231456023223e-06
5000,5,4485,NetworkX Referencia,0.06983733177185059,3.5979369974291507e-07
5000,5,4168,Dijkstra Classico,2.304154634475708,1.1739437211189172e-05
5000,5,4168,Dijkstra Min-Heap,0.2998948097229004,1.5315102471790262e-06
5000,5,4168,NetworkX Referencia,0.10206937789916992,5.230631486983887e-07
5000,5,713,Dijkstra Classico,3.026002883911133,1.5414875042377145e-05
5000,5,713,Dijkstra Min-Heap,0.29411983489990234,1.5020209676761162e-06
5000,5,713,NetworkX Referencia,0.07031536102294922,3.6204330998084405e-07
5000,5,2628,Dijkstra Classico,2.308950901031494,1.1763404583105195e-05
5000,5,2628,Dijkstra Min-Heap,0.3146388530731201,1.6066209213774734e-06
5000,5,2628,NetworkX Referencia,0.09694910049438477,4.967885243385038e-07
5000,6,3347,Dijkstra Classico,2.940523386001587,1.4979452111161258e-05
5000,6,3347,Dijkstra Min-Heap,0.3111231327056885,1.5895640143924497e-06
5000,6,3347,NetworkX Referencia,0.06982302665710449,3.5956437162080654e-07
5000,6,3257,Dijkstra Classico,2.300694227218628,1.1721105903571315e-05
5000,6,3257,Dijkstra Min-Heap,0.3049306869506836,1.5577121543713701e-06
5000,6,3257,NetworkX Referencia,0.09880948066711426,5.065029219097887e-07
5000,6,438,Dijkstra Classico,3.0427911281585693,1.5501985704853287e-05
5000,6,438,Dijkstra Min-Heap,0.2981882095336914,1.5227755700283677e-06
5000,6,438,NetworkX Referencia,0.06875991821289062,3.5429563995920086e-07
5000,6,1581,Dijkstra Classico,2.3112895488739014,1.177529741129997e-05
5000,6,1581,Dijkstra Min-Heap,0.31072092056274414,1.5878495659415152e-06
5000,6,1581,NetworkX Referencia,0.09714102745056152,4.978861566208999e-07
5000,6,218,Dijkstra Classico,2.9103968143463135,1.4826103609619297e-05
5000,6,218,Dijkstra Min-Heap,0.29590821266174316,1.5116087998498552e-06
5000,6,218,NetworkX Referencia,0.06624150276184082,3.4103463755533345e-07
5000,7,4716,Dijkstra Classico,2.304067611694336,1.1738361388330182e-05
5000,7,4716,Dijkstra Min-Heap,0.3211855888366699,1.640490592011171e-06
5000,7,4716,NetworkX Referencia,0.10261034965515137,5.259121305199895e-07
5000,7,4383,Dijkstra Classico,3.0874521732330322,1.5727984691348395e-05
5000,7,4383,Dijkstra Min-Heap,0.30581164360046387,1.5618032615701007e-06
5000,7,4383,NetworkX Referencia,0.06751418113708496,3.4855671836794306e-07
5000,7,475,Dijkstra Classico,2.3558595180511475,1.2002067619251823e-05
5000,7,475,Dijkstra Min-Heap,0.3204073905944824,1.6361377914442343e-06
5000,7,475,NetworkX Referencia,0.09935998916625977,5.091853507227181e-07
5000,7,2878,Dijkstra Classico,2.928196430206299,1.4916572088157201e-05
5000,7,2878,Dijkstra Min-Heap,0.30548930168151855,1.5606419929828274e-06
5000,7,2878,NetworkX Referencia,0.0744631290435791,3.8337226429833763e-07
5000,7,686,Dijkstra Classico,2.343858480453491,1.1941311572837854e-05
5000,7,686,Dijkstra Min-Heap,0.3270885944366455,1.669914429167141e-06
5000,7,686,NetworkX Referencia,0.09860491752624512,5.05474639873273e-07
5000,8,4276,Dijkstra Classico,3.044734477996826,1.551018425017382e-05
5000,8,4276,Dijkstra Min-Heap,0.14642667770385742,7.499135552268554e-07
5000,8,4276,NetworkX Referencia,0.06693840026855469,3.4489905280404695e-07
5000,8,1765,Dijkstra Classico,2.3187079429626465,1.1813410255803176e-05
5000,8,1765,Dijkstra Min-Heap,0.31347084045410156,1.6004179329610364e-06
5000,8,1765,NetworkX Referencia,0.09772515296936035,5.007272292159948e-07
5000,8,2154,Dijkstra Classico,3.0354089736938477,1.5464292582511678e-05
5000,8,2154,Dijkstra Min-Heap,0.31580162048339844,1.6122413240816124e-06
5000,8,2154,NetworkX Referencia,0.07015323638916016,3.614190319968197e-07
5000,8,1638,Dijkstra Classico,2.153562307357788,1.0971833147632614e-05
5000,8,1638,Dijkstra Min-Heap,0.296694278717041,1.5151726625194561e-06
5000,8,1638,NetworkX Referencia,0.09914970397949219,5.081870039313637e-07
5000,8,2245,Dijkstra Classico,3.0536465644836426,1.555667906425898e-05
5000,8,2245,Dijkstra Min-Heap,0.29985809326171875,1.531933067467175e-06
5000,8,2245,NetworkX Referencia,0.0682680606842041,3.5158428186787826e-07
5000,9,4648,Dijkstra Classico,2.330373764038086,1.1873082571795624e-05
5000,9,4648,Dijkstra Min-Heap,0.3139820098876953,1.602928973942699e-06
5000,9,4648,NetworkX Referencia,0.10104823112487793,5.175767251594094e-07
5000,9,1677,Dijkstra Classico,3.101285219192505,1.5798011572691773e-05
5000,9,1677,Dijkstra Min-Heap,0.12984657287597656,6.653499888819977e-07
5000,9,1677,NetworkX Referencia,0.06644177436828613,3.4242420694510203e-07
5000,9,3337,Dijkstra Classico,2.3037309646606445,1.1736666136631755e-05
5000,9,3337,Dijkstra Min-Heap,0.30344700813293457,1.549323909633478e-06
5000,9,3337,NetworkX Referencia,0.09731507301330566,4.993570739036205e-07
5000,9,2045,Dijkstra Classico,3.0587315559387207,1.5581769152107902e-05
5000,9,2045,Dijkstra Min-Heap,0.3208198547363281,1.6384857474000815e-06
5000,9,2045,NetworkX Referencia,0.06601309776306152,3.4014936100256974e-07
5000,9,2635,Dijkstra Classico,2.352675199508667,1.1985631318783344e-05
5000,9,2635,Dijkstra Min-Heap,0.12783384323120117,6.552967669612788e-07
5000,9,2635,NetworkX Referencia,0.09716510772705078,4.981687436902366e-07
5000,10,3564,Dijkstra Classico,3.1016721725463867,1.5799941135780503e-05
5000,10,3564,Dijkstra Min-Heap,0.31508517265319824,1.6087138558735384e-06
5000,10,3564,NetworkX Referencia,0.06849122047424316,3.528127616879795e-07
5000,10,4320,Dijkstra Classico,2.3265299797058105,1.1852931941141265e-05
5000,10,4320,Dijkstra Min-Heap,0.3146035671234131,1.6062615067416507e-06
5000,10,4320,NetworkX Referencia,0.120330810546875,6.16667350462641e-07
5000,10,501,Dijkstra Classico,3.0228278636932373,1.5398409540769252e-05
5000,10,501,Dijkstra Min-Heap,0.13143610954284668,6.734410018679249e-07
5000,10,501,NetworkX Referencia,0.06760907173156738,3.4835658579867597e-07
5000,10,4278,Dijkstra Classico,2.324192523956299,1.1842086857783215e-05
5000,10,4278,Dijkstra Min-Heap,0.3053402900695801,1.5591625395643963e-06
5000,10,4278,NetworkX Referencia,0.09917688369750977,5.084251994944359e-07
5000,10,4085,Dijkstra Classico,3.0589962005615234,1.5583298214562734e-05
5000,10,4085,Dijkstra Min-Heap,0.3087031841278076,1.576805998632623e-06
5000,10,4085,NetworkX Referencia,0.07009410858154297,3.6090044853986883e-07
5000,11,3628,Dijkstra Classico,2.3401577472686768,1.1922656691373352e-05
5000,11,3628,Dijkstra Min-Heap,0.13005566596984863,6.662823307121941e-07
5000,11,3628,NetworkX Referencia,0.09919285774230957,5.082861373894744e-07
5000,11,2038,Dijkstra Classico,3.07391095161438,1.5658869831718522e-05
5000,11,2038,Dijkstra Min-Heap,0.3172719478607178,1.6201992680645537e-06
5000,11,2038,NetworkX Referencia,0.0692739486694336,3.5675162007180236e-07
5000,11,2329,Dijkstra Classico,2.314727544784546,1.1792431618030638e-05
5000,11,2329,Dijkstra Min-Heap,0.3316609859466553,1.6931541043564415e-06
5000,11,2329,NetworkX Referencia,0.11878824234008789,6.082732122873255e-07
5000,11,3991,Dijkstra Classico,2.908444881439209,1.4816534150618934e-05
5000,11,3991,Dijkstra Min-Heap,0.29590296745300293,1.5113057127192098e-06
5000,11,3991,NetworkX Referencia,0.06805777549743652,3.508655255763448e-07
5000,11,1187,Dijkstra Classico,2.3024349212646484,1.1729917720661833e-05
5000,11,1187,Dijkstra Min-Heap,0.31164097785949707,1.5918721488865199e-06
5000,11,1187,NetworkX Referencia,0.10013461112976074,5.132703680346704e-07
5000,12,2414,Dijkstra Classico,3.065091371536255,1.561389373282233e-05
5000,12,2414,Dijkstra Min-Heap,0.323638916015625,1.6525244283101868e-06
5000,12,2414,NetworkX Referencia,0.06921601295471191,3.56756760979789e-07
5000,12,2134,Dijkstra Classico,2.3295488357543945,1.1868722713459472e-05
5000,12,2134,Dijkstra Min-Heap,0.3148970603942871,1.6082931864650558e-06
5000,12,2134,NetworkX Referencia,0.10101079940795898,5.175584312744196e-07
5000,12,770,Dijkstra Classico,2.8468902111053467,1.450238990713937e-05
5000,12,770,Dijkstra Min-Heap,0.29369068145751953,1.500149490617002e-06
5000,12,770,NetworkX Referencia,0.06747293472290039,3.477255350126655e-07
5000,12,3476,Dijkstra Classico,2.3017497062683105,1.1726629675149918e-05
5000,12,3476,Dijkstra Min-Heap,0.29729437828063965,1.51814123588531e-06
5000,12,3476,NetworkX Referencia,0.09734201431274414,4.987670210601229e-07
5000,12,3799,Dijkstra Classico,3.003577470779419,1.5300398454937674e-05
5000,12,3799,Dijkstra Min-Heap,0.3037238121032715,1.5507268645761633e-06
5000,12,3799,NetworkX Referencia,0.06781959533691406,3.492812002676982e-07
5000,13,3175,Dijkstra Classico,2.314222812652588,1.1790294299562065e-05
5000,13,3175,Dijkstra Min-Heap,0.3140578269958496,1.6036798143898194e-06
5000,13,3175,NetworkX Referencia,0.1007080078125,5.160785291991948e-07
5000,13,1181,Dijkstra Classico,2.903707504272461,1.479167143524427e-05
5000,13,1181,Dijkstra Min-Heap,0.29550862312316895,1.5098811620192067e-06
5000,13,1181,NetworkX Referencia,0.06898260116577148,3.551075280823182e-07
5000,13,772,Dijkstra Classico,2.350768804550171,1.197639058934397e-05
5000,13,772,Dijkstra Min-Heap,0.3014862537384033,1.539885077490635e-06
5000,13,772,NetworkX Referencia,0.09992671012878418,5.121859386890423e-07
5000,13,4397,Dijkstra Classico,3.0420093536376953,1.5496438202393383e-05
5000,13,4397,Dijkstra Min-Heap,0.3139185905456543,1.6034372823772023e-06
5000,13,4397,NetworkX Referencia,0.06953859329223633,3.5791641049165203e-07
5000,13,4020,Dijkstra Classico,2.3185312747955322,1.1812082446082669e-05
5000,13,4020,Dijkstra Min-Heap,0.31105542182922363,1.5883175186334372e-06
5000,13,4020,NetworkX Referencia,0.09939455986022949,5.094705312734536e-07
5000,14,2377,Dijkstra Classico,2.90622878074646,1.481681220332744e-05
5000,14,2377,Dijkstra Min-Heap,0.3053243160247803,1.55965242341265e-06
5000,14,2377,NetworkX Referencia,0.06948494911193848,3.577569419419316e-07
5000,14,1977,Dijkstra Classico,2.3260087966918945,1.1850375160030835e-05
5000,14,1977,Dijkstra Min-Heap,0.3030381202697754,1.5480849927909257e-06
5000,14,1977,NetworkX Referencia,0.11385560035705566,5.829354112533684e-07
5000,14,168,Dijkstra Classico,3.0298197269439697,1.5435145510751957e-05
5000,14,168,Dijkstra Min-Heap,0.3146531581878662,1.6063755501916279e-06
5000,14,168,NetworkX Referencia,0.08304738998413086,4.271341538652491e-07
5000,14,3334,Dijkstra Classico,2.318711042404175,1.1812826545045955e-05
5000,14,3334,Dijkstra Min-Heap,0.3285648822784424,1.6775499888515632e-06
5000,14,3334,NetworkX Referencia,0.10017514228820801,5.134484253745695e-07
5000,14,2343,Dijkstra Classico,2.8881492614746094,1.4712691415873097e-05
5000,14,2343,Dijkstra Min-Heap,0.32398319244384766,1.6539218174504333e-06
5000,14,2343,NetworkX Referencia,0.0668036937713623,3.445433367956914e-07
5000,15,4094,Dijkstra Classico,2.325737476348877,1.1849316614656272e-05
5000,15,4094,Dijkstra Min-Heap,0.3137688636779785,1.6022157075302191e-06
5000,15,4094,NetworkX Referencia,0.09770631790161133,5.006826660126306e-07
5000,15,2469,Dijkstra Classico,3.074169874191284,1.566007170122937e-05
5000,15,2469,Dijkstra Min-Heap,0.12995004653930664,6.659318477779129e-07
5000,15,2469,NetworkX Referencia,0.06591510772705078,3.395263482350795e-07
5000,15,1068,Dijkstra Classico,2.326300859451294,1.1851577119284157e-05
5000,15,1068,Dijkstra Min-Heap,0.3078484535217285,1.5716355472125813e-06
5000,15,1068,NetworkX Referencia,0.097900390625,5.017339487022996e-07
5000,15,4937,Dijkstra Classico,3.058090925216675,1.5583705556614113e-05
5000,15,4937,Dijkstra Min-Heap,0.315624475479126,1.611501605499042e-06
5000,15,4937,NetworkX Referencia,0.06809091567993164,3.505614812388011e-07
5000,15,1646,Dijkstra Classico,2.1339783668518066,1.0872016381621796e-05
5000,15,1646,Dijkstra Min-Heap,0.3085060119628906,1.576032994672944e-06
5000,15,1646,NetworkX Referencia,0.09836530685424805,5.042113322704436e-07
10000,1,5108,Dijkstra Classico,10.817471265792847,5.509623454143511e-05
10000,1,5108,Dijkstra Min-Heap,0.7893364429473877,4.023977430208892e-06
10000,1,5108,NetworkX Referencia,0.15834665298461914,8.101550932176646e-07
10000,1,5447,Dijkstra Classico,10.609052419662476,5.403467810356608e-05
10000,1,5447,Dijkstra Min-Heap,0.75339674949646,3.841431815221153e-06
10000,1,5447,NetworkX Referencia,0.16390395164489746,8.383781965885451e-07
10000,1,3644,Dijkstra Classico,10.281890153884888,5.236834226834303e-05
10000,1,3644,Dijkstra Min-Heap,0.742790937423706,3.7867971200014646e-06
10000,1,3644,NetworkX Referencia,0.2370445728302002,1.2104558537701346e-06
10000,1,4190,Dijkstra Classico,9.566771030426025,4.872604912824118e-05
10000,1,4190,Dijkstra Min-Heap,0.7878563404083252,4.016736024675711e-06
10000,1,4190,NetworkX Referencia,0.2475743293762207,1.2642865312960036e-06
10000,1,5672,Dijkstra Classico,9.049808025360107,4.6093373041701324e-05
10000,1,5672,Dijkstra Min-Heap,0.93808913230896,4.781763265904084e-06
10000,1,5672,NetworkX Referencia,0.2395496368408203,1.2232696269030463e-06
10000,2,2584,Dijkstra Classico,9.615986347198486,4.8978376153692786e-05
10000,2,2584,Dijkstra Min-Heap,1.0348169803619385,5.280818204067111e-06
10000,2,2584,NetworkX Referencia,0.2632882595062256,1.3447890401334973e-06
10000,2,5024,Dijkstra Classico,8.966443538665771,4.566923341889246e-05
10000,2,5024,Dijkstra Min-Heap,0.7796840667724609,3.974371002115419e-06
10000,2,5024,NetworkX Referencia,0.2623598575592041,1.339362148999296e-06
10000,2,9365,Dijkstra Classico,9.156561851501465,4.6637527273893486e-05
10000,2,9365,Dijkstra Min-Heap,0.7575170993804932,3.861335213352716e-06
10000,2,9365,NetworkX Referencia,0.17323708534240723,8.857838522732674e-07
10000,2,9935,Dijkstra Classico,9.498082399368286,4.837784092575537e-05
10000,2,9935,Dijkstra Min-Heap,1.0836689472198486,5.5221363406523265e-06
10000,2,9935,NetworkX Referencia,0.1726541519165039,8.83021986114167e-07
10000,2,6556,Dijkstra Classico,10.196187257766724,5.193182544495507e-05
10000,2,6556,Dijkstra Min-Heap,0.7362885475158691,3.7538411463885475e-06
10000,2,6556,NetworkX Referencia,0.16572999954223633,8.482194454659963e-07
10000,3,3337,Dijkstra Classico,10.816815853118896,5.509257607845157e-05
10000,3,3337,Dijkstra Min-Heap,0.5398581027984619,2.7536340667504016e-06
10000,3,3337,NetworkX Referencia,0.1626114845275879,8.31843650607505e-07
10000,3,236,Dijkstra Classico,10.796417474746704,5.498942883667023e-05
10000,3,236,Dijkstra Min-Heap,0.7393238544464111,3.7695912064496436e-06
10000,3,236,NetworkX Referencia,0.16740822792053223,8.564622782283288e-07
10000,3,5619,Dijkstra Classico,10.541094303131104,5.368877568432713e-05
10000,3,5619,Dijkstra Min-Heap,0.7609374523162842,3.879153771284478e-06
10000,3,5619,NetworkX Referencia,0.1636204719543457,8.370904363408303e-07
10000,3,5325,Dijkstra Classico,10.81738829612732,5.509543043594511e-05
10000,3,5325,Dijkstra Min-Heap,0.5521805286407471,2.816240236986215e-06
10000,3,5325,NetworkX Referencia,0.166151762008667,8.498787152243111e-07
10000,3,6321,Dijkstra Classico,10.71691370010376,5.458371589420116e-05
10000,3,6321,Dijkstra Min-Heap,0.7622747421264648,3.8863388163109455e-06
10000,3,6321,NetworkX Referencia,0.16182208061218262,8.282557737780511e-07
10000,4,1267,Dijkstra Classico,9.933896780014038,5.05965980154169e-05
10000,4,1267,Dijkstra Min-Heap,0.7582480907440186,3.865854884402135e-06
10000,4,1267,NetworkX Referencia,0.24234390258789062,1.237585586374692e-06
10000,4,414,Dijkstra Classico,9.343886137008667,4.759606479579653e-05
10000,4,414,Dijkstra Min-Heap,0.7561535835266113,3.85543236352146e-06
10000,4,414,NetworkX Referencia,0.25024867057800293,1.2777361856852532e-06
10000,4,3158,Dijkstra Classico,9.33354640007019,4.753791632810878e-05
10000,4,3158,Dijkstra Min-Heap,0.690976619720459,3.5234767740959164e-06
10000,4,3158,NetworkX Referencia,0.2621772289276123,1.3384623451242672e-06
10000,4,7729,Dijkstra Classico,9.066971063613892,4.618156862437827e-05
10000,4,7729,Dijkstra Min-Heap,0.7634389400482178,3.891880142545413e-06
10000,4,7729,NetworkX Referencia,0.23170685768127441,1.1831832505297824e-06
10000,4,9737,Dijkstra Classico,8.957650423049927,4.5624309558893834e-05
10000,4,9737,Dijkstra Min-Heap,1.0463783740997314,5.3343043059134485e-06
10000,4,9737,NetworkX Referencia,0.2710599899291992,1.3838869052902583e-06
10000,5,7510,Dijkstra Classico,8.768271923065186,4.4660433355072925e-05
10000,5,7510,Dijkstra Min-Heap,1.0424809455871582,5.314811808050903e-06
10000,5,7510,NetworkX Referencia,0.27228403091430664,1.3896934969781891e-06
10000,5,6724,Dijkstra Classico,9.007581233978271,4.5878904895419965e-05
10000,5,6724,Dijkstra Min-Heap,0.7736222743988037,3.943236505091968e-06
10000,5,6724,NetworkX Referencia,0.2301485538482666,1.1754784147944867e-06
10000,5,2850,Dijkstra Classico,9.216001987457275,4.6939445914669114e-05
10000,5,2850,Dijkstra Min-Heap,0.740764856338501,3.7758798413880497e-06
10000,5,2850,NetworkX Referencia,0.16248250007629395,8.31365850712333e-07
10000,5,9841,Dijkstra Classico,9.589856624603271,4.8844192968224e-05
10000,5,9841,Dijkstra Min-Heap,1.1308865547180176,5.772007505543265e-06
10000,5,9841,NetworkX Referencia,0.1740891933441162,8.904198903322851e-07
10000,5,4697,Dijkstra Classico,10.138669729232788,5.164021582773198e-05
10000,5,4697,Dijkstra Min-Heap,0.7476761341094971,3.8118119876797385e-06
10000,5,4697,NetworkX Referencia,0.16408801078796387,8.395609122396207e-07
10000,6,6774,Dijkstra Classico,10.782254695892334,5.491709657804081e-05
10000,6,6774,Dijkstra Min-Heap,0.5369241237640381,2.7383134584052866e-06
10000,6,6774,NetworkX Referencia,0.1628098487854004,8.325673428789968e-07
10000,6,6547,Dijkstra Classico,10.80683970451355,5.504246847947615e-05
10000,6,6547,Dijkstra Min-Heap,0.768078088760376,3.915912163276044e-06
10000,6,6547,NetworkX Referencia,0.17511320114135742,8.955079600091536e-07
10000,6,1631,Dijkstra Classico,10.524571657180786,5.3686946535903416e-05
10000,6,1631,Dijkstra Min-Heap,0.7677555084228516,3.913972813371451e-06
10000,6,1631,NetworkX Referencia,0.16374945640563965,8.378801362150147e-07
10000,6,5594,Dijkstra Classico,10.575357913970947,5.3862989692523335e-05
10000,6,5594,Dijkstra Min-Heap,0.778907299041748,3.97069135494841e-06
10000,6,5594,NetworkX Referencia,0.17070937156677246,8.736938371061238e-07
10000,6,9630,Dijkstra Classico,10.49463438987732,5.345201088057212e-05
10000,6,9630,Dijkstra Min-Heap,0.7634251117706299,3.892483008119675e-06
10000,6,9630,NetworkX Referencia,0.1796267032623291,9.195162719021546e-07
10000,7,752,Dijkstra Classico,9.812358140945435,4.997679424399664e-05
10000,7,752,Dijkstra Min-Heap,0.760369062423706,3.87633393481421e-06
10000,7,752,NetworkX Referencia,0.269193172454834,1.3742706783589095e-06
10000,7,5965,Dijkstra Classico,9.34883451461792,4.7615882148239734e-05
10000,7,5965,Dijkstra Min-Heap,0.8552584648132324,4.359677440023151e-06
10000,7,5965,NetworkX Referencia,0.2523503303527832,1.299054517944946e-06
10000,7,2506,Dijkstra Classico,9.172046184539795,4.67156969220688e-05
10000,7,2506,Dijkstra Min-Heap,0.7740709781646729,3.946694680280353e-06
10000,7,2506,NetworkX Referencia,0.23863649368286133,1.2184574078583013e-06
10000,7,4204,Dijkstra Classico,9.024223566055298,4.5964340523247745e-05
10000,7,4204,Dijkstra Min-Heap,0.7258505821228027,3.700356177596436e-06
10000,7,4204,NetworkX Referencia,0.23418593406677246,1.19592566921731e-06
10000,7,4827,Dijkstra Classico,8.959188222885132,4.563282339534146e-05
10000,7,4827,Dijkstra Min-Heap,1.0488460063934326,5.347018748440131e-06
10000,7,4827,NetworkX Referencia,0.27323150634765625,1.3946897393259966e-06
10000,8,5729,Dijkstra Classico,8.742233514785767,4.452733219679789e-05
10000,8,5729,Dijkstra Min-Heap,1.0351662635803223,5.277334594553486e-06
10000,8,5729,NetworkX Referencia,0.2701084613800049,1.3795184989120775e-06
10000,8,7146,Dijkstra Classico,9.128491640090942,4.650401756025395e-05
10000,8,7146,Dijkstra Min-Heap,0.7512924671173096,3.82976661530776e-06
10000,8,7146,NetworkX Referencia,0.1625525951385498,8.316379697233931e-07
10000,8,2350,Dijkstra Classico,9.346352100372314,4.7603570921560385e-05
10000,8,2350,Dijkstra Min-Heap,1.115295648574829,5.683484524270843e-06
10000,8,2350,NetworkX Referencia,0.16111111640930176,8.24221094273122e-07
10000,8,8325,Dijkstra Classico,10.084765672683716,5.136477695597943e-05
10000,8,8325,Dijkstra Min-Heap,0.7731053829193115,3.941414295620471e-06
10000,8,8325,NetworkX Referencia,0.1610424518585205,8.244269425064773e-07
10000,8,3688,Dijkstra Classico,10.62891697883606,5.4136829240644546e-05
10000,8,3688,Dijkstra Min-Heap,0.7700073719024658,3.9259421066063545e-06
10000,8,3688,NetworkX Referencia,0.1687619686126709,8.644677598990151e-07
10000,9,7822,Dijkstra Classico,10.579023838043213,5.388202749349142e-05
10000,9,7822,Dijkstra Min-Heap,0.7616841793060303,3.882714026515138e-06
10000,9,7822,NetworkX Referencia,0.16080713272094727,8.225636594046504e-07
10000,9,4036,Dijkstra Classico,10.558031558990479,5.377493365843751e-05
10000,9,4036,Dijkstra Min-Heap,0.7628703117370605,3.8895078137430224e-06
10000,9,4036,NetworkX Referencia,0.1595313549041748,8.160383230871112e-07
10000,9,8537,Dijkstra Classico,10.583128213882446,5.3902702319715846e-05
10000,9,8537,Dijkstra Min-Heap,0.7596724033355713,3.87288281375389e-06
10000,9,8537,NetworkX Referencia,0.16228485107421875,8.304168372205184e-07
10000,9,62,Dijkstra Classico,10.7154700756073,5.457839934909201e-05
10000,9,62,Dijkstra Min-Heap,0.5764689445495605,2.939798656192956e-06
10000,9,62,NetworkX Referencia,0.1644599437713623,8.417063206380746e-07
10000,9,6223,Dijkstra Classico,10.164792776107788,5.177160311691592e-05
10000,9,6223,Dijkstra Min-Heap,0.5516104698181152,2.8133871585441744e-06
10000,9,6223,NetworkX Referencia,0.24145078659057617,1.2328571680439057e-06
10000,10,4108,Dijkstra Classico,9.545235633850098,4.8616125417900156e-05
10000,10,4108,Dijkstra Min-Heap,0.7551190853118896,3.849604182140095e-06
10000,10,4108,NetworkX Referencia,0.2704932689666748,1.3810052412242959e-06
10000,10,9443,Dijkstra Classico,9.197853088378906,4.684741421861769e-05
10000,10,9443,Dijkstra Min-Heap,0.8555374145507812,4.36176822335987e-06
10000,10,9443,NetworkX Referencia,0.2741963863372803,1.4000036945675496e-06
10000,10,5193,Dijkstra Classico,9.131584167480469,4.651064589841669e-05
10000,10,5193,Dijkstra Min-Heap,0.7818963527679443,3.985974377821057e-06
10000,10,5193,NetworkX Referencia,0.24938678741455078,1.2731386798815095e-06
10000,10,1615,Dijkstra Classico,8.996102571487427,4.582164605094244e-05
10000,10,1615,Dijkstra Min-Heap,0.750361442565918,3.828773903431059e-06
10000,10,1615,NetworkX Referencia,0.5021264553070068,2.5608044371530224e-06
10000,10,2258,Dijkstra Classico,8.759888172149658,4.461733834348181e-05
10000,10,2258,Dijkstra Min-Heap,1.0327856540679932,5.267037284126347e-06
10000,10,2258,NetworkX Referencia,0.25637054443359375,1.3090121559347758e-06
10000,11,2463,Dijkstra Classico,9.013336658477783,4.590798682725757e-05
10000,11,2463,Dijkstra Min-Heap,0.773766040802002,3.950900409092512e-06
10000,11,2463,NetworkX Referencia,0.26250171661376953,1.340023575207706e-06
10000,11,5840,Dijkstra Classico,9.318188190460205,4.745991443291172e-05
10000,11,5840,Dijkstra Min-Heap,1.034083366394043,5.271689724658376e-06
10000,11,5840,NetworkX Referencia,0.1572716236114502,8.04744239083317e-07
10000,11,5087,Dijkstra Classico,9.589478015899658,4.884271329241731e-05
10000,11,5087,Dijkstra Min-Heap,1.0205397605895996,5.202660019955949e-06
10000,11,5087,NetworkX Referencia,0.16636180877685547,8.512290286700914e-07
10000,11,4365,Dijkstra Classico,10.30792498588562,5.250158647692059e-05
10000,11,4365,Dijkstra Min-Heap,0.7602746486663818,3.876714008620127e-06
10000,11,4365,NetworkX Referencia,0.16164493560791016,8.27233479060191e-07
10000,11,9475,Dijkstra Classico,10.64608097076416,5.4223485965070105e-05
10000,11,9475,Dijkstra Min-Heap,0.7808301448822021,3.980565798995534e-06
10000,11,9475,NetworkX Referencia,0.17058467864990234,8.733025400524319e-07
10000,12,7877,Dijkstra Classico,10.567468404769897,5.382355214982707e-05
10000,12,7877,Dijkstra Min-Heap,0.7576901912689209,3.862475580737748e-06
10000,12,7877,NetworkX Referencia,0.1622328758239746,8.299301119294319e-07
10000,12,897,Dijkstra Classico,10.571758031845093,5.3844729901090606e-05
10000,12,897,Dijkstra Min-Heap,0.7593121528625488,3.871015812365721e-06
10000,12,897,NetworkX Referencia,0.16543126106262207,8.473995476868876e-07
10000,12,6395,Dijkstra Classico,10.542013168334961,5.369323201616579e-05
10000,12,6395,Dijkstra Min-Heap,0.7347977161407471,3.7463190704513957e-06
10000,12,6395,NetworkX Referencia,0.1597461700439453,8.173630457606934e-07
10000,12,3934,Dijkstra Classico,10.603012561798096,5.400362721712169e-05
10000,12,3934,Dijkstra Min-Heap,0.543020486831665,2.7699974744863427e-06
10000,12,3934,NetworkX Referencia,0.16013145446777344,8.194931061630884e-07
10000,12,5011,Dijkstra Classico,9.890056133270264,5.0373272618448067e-05
